SchoolName,CONTENT_AREA,CATEGORY,TYPE,GRADE_SUBJECT,YEAR,ACCOUNTABLE,PARTICIPANT,REPORTABLE,LEVEL_NOT_DETERMINED,LEVEL_NOT_DETERMINED_PCT,BELOW_BASIC,BELOW_BASIC_PCT,BASIC,BASIC_PCT,PROFICIENT,PROFICIENT_PCT,ADVANCED,ADVANCED_PCT,MAP_INDEX,MEAN_SCALE_SCORE,MEDIAN_TERRANOVA
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Sixth Grade,2007,28,,28,*,*,14,50.0,11,39.3,*,7.1,*,*,,624.2,11.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Sixth Grade,2006,77,,77,*,*,30,39.0,42,54.5,*,*,*,*,,623.1,24.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Seventh Grade,2010,146,,145,*,*,70,48.3,56,38.6,17,11.7,*,*,,636.2,23.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Seventh Grade,2009,98,,98,*,*,46,46.9,45,45.9,*,6.1,*,*,,634.1,26.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Seventh Grade,2008,66,,66,*,*,35,53.0,26,39.4,*,7.6,*,*,,626.5,20.5
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Seventh Grade,2007,94,,93,*,*,48,51.6,34,36.6,10,10.8,*,*,,634.3,23.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Seventh Grade,2006,98,,98,*,*,61,62.2,34,34.7,*,*,*,*,,624.2,18.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Eighth Grade,2010,152,,150,*,*,87,58.0,49,32.7,14,9.3,*,*,,656.1,22.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Eighth Grade,2009,98,,98,*,*,59,60.2,31,31.6,*,7.1,*,*,,658.2,26.0
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Eighth Grade,2008,90,,90,*,*,49,54.4,37,41.1,*,*,*,*,,654.6,30.5
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Eighth Grade,2007,110,,109,*,*,71,65.1,32,29.4,*,5.5,*,*,,647.2,25.5
L'OUVERTURE MIDDLE  (3280),Mathematics,Total,Total,Eighth Grade,2006,103,,103,*,*,71,68.9,28,27.2,*,*,*,*,,649.0,24.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Third Grade,2010,20,,20,*,*,*,5.0,14,70.0,*,25.0,*,*,,629.4,43.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Third Grade,2009,30,,30,*,*,*,23.3,21,70.0,*,6.7,*,*,,608.1,24.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Third Grade,2008,20,,20,*,*,*,30.0,13,65.0,*,5.0,*,*,,608.1,26.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Third Grade,2007,36,,36,*,*,10,27.8,16,44.4,*,22.2,*,5.6,,620.6,41.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Third Grade,2006,42,,42,*,*,*,9.5,27,64.3,*,21.4,*,*,,628.2,55.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fourth Grade,2010,38,,38,*,*,*,21.1,24,63.2,*,10.5,*,5.3,,628.1,39.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fourth Grade,2009,23,,23,*,*,*,13.0,18,78.3,*,8.7,*,*,,632.0,36.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fourth Grade,2008,39,,39,*,*,11,28.2,21,53.8,*,17.9,*,*,,630.9,36.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fourth Grade,2007,36,,36,*,*,*,25.0,18,50.0,*,22.2,*,*,,635.5,47.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fourth Grade,2006,43,,43,*,*,*,18.6,23,53.5,*,20.9,*,7.0,,648.3,54.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fifth Grade,2010,18,,18,*,*,*,11.1,10,55.6,*,27.8,*,5.6,,654.2,42.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fifth Grade,2009,33,,33,*,*,*,27.3,20,60.6,*,12.1,*,*,,636.8,38.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fifth Grade,2008,27,,27,*,*,*,11.1,20,74.1,*,14.8,*,*,,653.9,40.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fifth Grade,2007,39,,39,*,*,*,12.8,24,61.5,*,10.3,*,15.4,,660.1,49.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Fifth Grade,2006,29,,29,*,*,*,6.9,21,72.4,*,20.7,*,*,,657.7,53.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Sixth Grade,2010,82,,82,*,*,23,28.0,34,41.5,20,24.4,*,6.1,,646.4,36.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Sixth Grade,2009,47,,43,*,8.5,14,32.6,20,46.5,*,18.6,*,*,,643.0,29.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Seventh Grade,2010,57,,56,*,*,11,19.6,28,50.0,14,25.0,*,5.4,,658.5,35.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Seventh Grade,2009,77,,68,*,11.7,29,42.6,29,42.6,10,14.7,*,*,,633.2,27.0
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Eighth Grade,2010,60,,60,*,*,*,11.7,39,65.0,*,15.0,*,8.3,,671.2,35.5
LYON AT BLOW ELEM.  (5180),Eng. Language Arts,Total,Total,Eighth Grade,2009,68,,57,11,16.2,14,24.6,36,63.2,*,12.3,*,*,,658.4,31.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Third Grade,2010,20,,20,*,*,*,30.0,11,55.0,*,15.0,*,*,,594.0,29.5
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Third Grade,2009,30,,30,*,*,*,23.3,20,66.7,*,10.0,*,*,,588.3,26.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Third Grade,2008,20,,20,*,*,*,25.0,15,75.0,*,*,*,*,,578.9,24.5
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Third Grade,2007,36,,36,*,*,*,19.4,21,58.3,*,13.9,*,8.3,,599.5,37.5
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Third Grade,2006,42,,42,*,*,*,11.9,29,69.0,*,19.0,*,*,,605.8,49.5
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fourth Grade,2010,38,,38,*,*,*,15.8,25,65.8,*,18.4,*,*,,621.6,51.5
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fourth Grade,2009,23,,23,*,*,*,21.7,17,73.9,*,*,*,*,,611.1,30.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fourth Grade,2008,39,,39,*,*,13,33.3,24,61.5,*,5.1,*,*,,604.1,20.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fourth Grade,2007,36,,36,*,*,*,19.4,23,63.9,*,13.9,*,*,,621.0,43.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fourth Grade,2006,43,,43,*,*,*,7.0,31,72.1,*,20.9,*,*,,631.4,54.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fifth Grade,2010,18,,18,*,*,*,11.1,10,55.6,*,22.2,*,11.1,,652.1,33.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fifth Grade,2009,33,,33,*,*,12,36.4,18,54.5,*,6.1,*,*,,620.1,21.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fifth Grade,2008,27,,27,*,*,*,29.6,17,63.0,*,7.4,*,*,,624.2,33.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fifth Grade,2007,39,,39,*,*,*,12.8,23,59.0,*,23.1,*,5.1,,641.9,43.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Fifth Grade,2006,29,,29,*,*,*,13.8,17,58.6,*,13.8,*,13.8,,644.7,35.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Sixth Grade,2010,82,,82,*,*,28,34.1,32,39.0,19,23.2,*,*,,643.4,23.5
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Sixth Grade,2009,47,,47,*,*,24,51.1,21,44.7,*,*,*,*,,618.4,23.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Seventh Grade,2010,57,,56,*,*,15,26.8,25,44.6,14,25.0,*,*,,659.1,32.5
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Seventh Grade,2009,77,,77,*,*,39,50.6,26,33.8,10,13.0,*,*,,631.9,25.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Eighth Grade,2010,60,,60,*,*,19,31.7,30,50.0,*,15.0,*,*,,678.2,34.0
LYON AT BLOW ELEM.  (5180),Mathematics,Total,Total,Eighth Grade,2009,68,,68,*,*,41,60.3,21,30.9,*,8.8,*,*,,652.9,24.0
MADISON ALT. EDUCATION SCH.  (1020),Eng. Language Arts,Total,Total,Sixth Grade,2007,16,,*,*,43.8,*,88.9,*,11.1,*,*,*,*,,597.7,7.5
MADISON ALT. EDUCATION SCH.  (1020),Eng. Language Arts,Total,Total,Seventh Grade,2007,52,,35,17,32.7,24,68.6,*,25.7,*,5.7,*,*,,609.6,15.0
MADISON ALT. EDUCATION SCH.  (1020),Eng. Language Arts,Total,Total,Eighth Grade,2007,85,,65,20,23.5,35,53.8,30,46.2,*,*,*,*,,624.0,21.0
MADISON ALT. EDUCATION SCH.  (1020),Mathematics,Total,Total,Sixth Grade,2007,14,,*,*,57.1,*,83.3,*,16.7,*,*,*,*,,578.7,9.0
MADISON ALT. EDUCATION SCH.  (1020),Mathematics,Total,Total,Seventh Grade,2007,48,,28,20,41.7,20,71.4,*,28.6,*,*,*,*,,614.7,19.0
MADISON ALT. EDUCATION SCH.  (1020),Mathematics,Total,Total,Eighth Grade,2007,78,,49,29,37.2,44,89.8,*,10.2,*,*,*,*,,626.0,13.0
MADISON I.G.E. ELEM.  (6100),Eng. Language Arts,Total,Total,Third Grade,2006,18,,17,*,5.6,*,5.9,11,64.7,*,23.5,*,5.9,,635.8,45.0
MADISON I.G.E. ELEM.  (6100),Eng. Language Arts,Total,Total,Fourth Grade,2006,35,,35,*,*,*,22.9,19,54.3,*,14.3,*,8.6,,640.0,50.0
MADISON I.G.E. ELEM.  (6100),Eng. Language Arts,Total,Total,Fifth Grade,2006,31,,31,*,*,*,9.7,22,71.0,*,16.1,*,*,,653.0,50.0
MADISON I.G.E. ELEM.  (6100),Mathematics,Total,Total,Third Grade,2006,18,,17,*,5.6,*,17.6,11,64.7,*,11.8,*,5.9,,603.8,44.0
MADISON I.G.E. ELEM.  (6100),Mathematics,Total,Total,Fourth Grade,2006,35,,35,*,*,*,20.0,23,65.7,*,11.4,*,*,,619.0,39.0
MADISON I.G.E. ELEM.  (6100),Mathematics,Total,Total,Fifth Grade,2006,31,,31,*,*,*,12.9,23,74.2,*,12.9,*,*,,641.5,48.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Third Grade,2010,30,,30,*,*,*,10.0,16,53.3,11,36.7,*,*,,630.0,51.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Third Grade,2009,44,,44,*,*,*,15.9,17,38.6,10,22.7,10,22.7,,636.6,56.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Third Grade,2008,38,,38,*,*,*,10.5,20,52.6,10,26.3,*,10.5,,637.0,54.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Third Grade,2007,45,,45,*,*,*,15.6,27,60.0,*,17.8,*,6.7,,625.6,43.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Third Grade,2006,46,,46,*,*,*,15.2,23,50.0,*,19.6,*,15.2,,633.6,51.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fourth Grade,2010,40,,40,*,*,*,17.5,24,60.0,*,12.5,*,10.0,,639.8,39.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fourth Grade,2009,32,,32,*,*,*,6.3,18,56.3,*,28.1,*,9.4,,647.9,47.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fourth Grade,2008,44,,44,*,*,*,15.9,24,54.5,11,25.0,*,*,,644.5,51.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fourth Grade,2007,43,,43,*,*,*,18.6,21,48.8,13,30.2,*,*,,639.3,49.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fourth Grade,2006,42,,42,*,*,*,11.9,28,66.7,*,16.7,*,*,,642.2,49.5
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fifth Grade,2010,28,,28,*,*,*,7.1,14,50.0,*,28.6,*,14.3,,666.1,53.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fifth Grade,2009,36,,36,*,*,*,13.9,26,72.2,*,13.9,*,*,,650.8,32.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fifth Grade,2008,41,,41,*,*,*,14.6,20,48.8,11,26.8,*,9.8,,662.2,50.0
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fifth Grade,2007,40,,40,*,*,*,7.5,26,65.0,*,22.5,*,5.0,,657.5,45.5
MALLINCKRODT A.B.I. ELEM.  (5240),Eng. Language Arts,Total,Total,Fifth Grade,2006,40,,40,*,*,*,10.0,23,57.5,*,22.5,*,10.0,,662.6,58.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Third Grade,2010,30,,30,*,*,*,13.3,15,50.0,11,36.7,*,*,,611.6,52.5
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Third Grade,2009,44,,44,*,*,*,6.8,31,70.5,*,20.5,*,*,,612.3,47.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Third Grade,2008,38,,38,*,*,*,10.5,23,60.5,11,28.9,*,*,,614.4,56.5
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Third Grade,2007,45,,45,*,*,10,22.2,24,53.3,10,22.2,*,*,,602.8,45.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Third Grade,2006,46,,46,*,*,*,13.0,27,58.7,11,23.9,*,*,,606.7,52.5
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fourth Grade,2010,40,,40,*,*,*,12.5,25,62.5,*,20.0,*,5.0,,632.2,64.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fourth Grade,2009,32,,32,*,*,*,12.5,21,65.6,*,18.8,*,*,,624.8,39.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fourth Grade,2008,44,,44,*,*,14,31.8,19,43.2,10,22.7,*,*,,623.8,37.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fourth Grade,2007,43,,43,*,*,*,16.3,31,72.1,*,9.3,*,*,,619.0,43.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fourth Grade,2006,42,,42,*,*,*,19.0,27,64.3,*,14.3,*,*,,624.6,50.5
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fifth Grade,2010,28,,28,*,*,*,10.7,18,64.3,*,21.4,*,*,,641.9,48.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fifth Grade,2009,36,,36,*,*,*,19.4,22,61.1,*,19.4,*,*,,634.5,30.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fifth Grade,2008,41,,41,*,*,*,9.8,31,75.6,*,12.2,*,*,,639.7,41.0
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fifth Grade,2007,40,,40,*,*,*,12.5,24,60.0,*,22.5,*,5.0,,646.2,40.5
MALLINCKRODT A.B.I. ELEM.  (5240),Mathematics,Total,Total,Fifth Grade,2006,40,,40,*,*,*,17.5,23,57.5,10,25.0,*,*,,634.5,36.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Third Grade,2010,39,,39,*,*,18,46.2,17,43.6,*,7.7,*,*,,591.5,16.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Third Grade,2009,51,,44,*,13.7,13,29.5,28,63.6,*,6.8,*,*,,604.5,25.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Third Grade,2008,35,,35,*,*,13,37.1,21,60.0,*,*,*,*,,600.3,27.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Third Grade,2007,36,,36,*,*,12,33.3,20,55.6,*,11.1,*,*,,601.6,29.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Third Grade,2006,49,,43,*,12.2,23,53.5,19,44.2,*,*,*,*,,585.3,16.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fourth Grade,2010,41,,41,*,*,11,26.8,20,48.8,10,24.4,*,*,,629.6,50.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fourth Grade,2009,33,,30,*,9.1,10,33.3,16,53.3,*,13.3,*,*,,624.9,26.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fourth Grade,2008,30,,30,*,*,*,30.0,17,56.7,*,13.3,*,*,,618.8,32.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fourth Grade,2007,42,,42,*,*,22,52.4,17,40.5,*,*,*,*,,593.8,25.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fourth Grade,2006,47,,42,*,10.6,13,31.0,23,54.8,*,9.5,*,*,,612.6,31.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fifth Grade,2010,30,,30,*,*,*,16.7,18,60.0,*,23.3,*,*,,649.9,34.5
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fifth Grade,2009,40,,37,*,7.5,*,24.3,22,59.5,*,16.2,*,*,,641.0,26.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fifth Grade,2008,29,,29,*,*,*,31.0,15,51.7,*,17.2,*,*,,630.0,21.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fifth Grade,2007,40,,40,*,*,20,50.0,14,35.0,*,15.0,*,*,,618.6,26.5
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Fifth Grade,2006,28,,26,*,7.1,17,65.4,*,26.9,*,7.7,*,*,,614.2,13.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Sixth Grade,2010,32,,32,*,*,*,25.0,18,56.3,*,15.6,*,*,,645.7,31.5
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Sixth Grade,2009,28,,25,*,10.7,11,44.0,11,44.0,*,12.0,*,*,,634.0,27.0
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Sixth Grade,2008,24,,24,*,*,11,45.8,11,45.8,*,8.3,*,*,,634.3,29.5
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Sixth Grade,2007,24,,24,*,*,12,50.0,*,37.5,*,12.5,*,*,,624.5,20.5
MANN ELEM.  (5260),Eng. Language Arts,Total,Total,Sixth Grade,2006,39,,38,*,*,17,44.7,16,42.1,*,13.2,*,*,,630.1,26.0
MANN ELEM.  (5260),Mathematics,Total,Total,Third Grade,2010,39,,39,*,*,15,38.5,21,53.8,*,7.7,*,*,,577.4,15.5
MANN ELEM.  (5260),Mathematics,Total,Total,Third Grade,2009,51,,51,*,*,16,31.4,30,58.8,*,5.9,*,*,,583.8,26.5
MANN ELEM.  (5260),Mathematics,Total,Total,Third Grade,2008,36,,36,*,*,*,22.2,27,75.0,*,*,*,*,,581.9,29.0
MANN ELEM.  (5260),Mathematics,Total,Total,Third Grade,2007,36,,36,*,*,12,33.3,20,55.6,*,11.1,*,*,,585.8,30.0
MANN ELEM.  (5260),Mathematics,Total,Total,Third Grade,2006,49,,49,*,*,17,34.7,31,63.3,*,*,*,*,,568.0,19.0
MANN ELEM.  (5260),Mathematics,Total,Total,Fourth Grade,2010,41,,41,*,*,13,31.7,22,53.7,*,12.2,*,*,,613.5,31.0
MANN ELEM.  (5260),Mathematics,Total,Total,Fourth Grade,2009,34,,34,*,*,11,32.4,20,58.8,*,8.8,*,*,,608.3,27.5
MANN ELEM.  (5260),Mathematics,Total,Total,Fourth Grade,2008,31,,31,*,*,13,41.9,17,54.8,*,*,*,*,,599.4,16.0
MANN ELEM.  (5260),Mathematics,Total,Total,Fourth Grade,2007,42,,42,*,*,18,42.9,23,54.8,*,*,*,*,,594.4,21.0
MANN ELEM.  (5260),Mathematics,Total,Total,Fourth Grade,2006,47,,47,*,*,23,48.9,21,44.7,*,*,*,*,,593.6,21.0
MANN ELEM.  (5260),Mathematics,Total,Total,Fifth Grade,2010,30,,30,*,*,*,30.0,17,56.7,*,13.3,*,*,,617.3,27.5
MANN ELEM.  (5260),Mathematics,Total,Total,Fifth Grade,2009,40,,40,*,*,17,42.5,20,50.0,*,7.5,*,*,,601.6,16.5
MANN ELEM.  (5260),Mathematics,Total,Total,Fifth Grade,2008,33,,33,*,*,*,27.3,22,66.7,*,6.1,*,*,,617.6,30.0
MANN ELEM.  (5260),Mathematics,Total,Total,Fifth Grade,2007,40,,40,*,*,16,40.0,16,40.0,*,17.5,*,*,,616.4,17.5
MANN ELEM.  (5260),Mathematics,Total,Total,Fifth Grade,2006,38,,38,*,*,20,52.6,10,26.3,*,21.1,*,*,,605.8,15.5
MANN ELEM.  (5260),Mathematics,Total,Total,Sixth Grade,2010,32,,32,*,*,*,21.9,15,46.9,*,21.9,*,9.4,,659.8,25.0
MANN ELEM.  (5260),Mathematics,Total,Total,Sixth Grade,2009,28,,28,*,*,*,32.1,18,64.3,*,*,*,*,,626.7,20.0
MANN ELEM.  (5260),Mathematics,Total,Total,Sixth Grade,2008,24,,24,*,*,13,54.2,*,29.2,*,16.7,*,*,,625.3,21.0
MANN ELEM.  (5260),Mathematics,Total,Total,Sixth Grade,2007,24,,24,*,*,14,58.3,*,29.2,*,12.5,*,*,,625.8,19.0
MANN ELEM.  (5260),Mathematics,Total,Total,Sixth Grade,2006,39,,39,*,*,19,48.7,18,46.2,*,5.1,*,*,,621.4,23.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Third Grade,2009,25,,25,*,*,*,32.0,13,52.0,*,12.0,*,*,,605.8,22.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Third Grade,2008,28,,28,*,*,*,28.6,18,64.3,*,7.1,*,*,,599.6,27.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Third Grade,2007,33,,32,*,*,*,28.1,20,62.5,*,9.4,*,*,,606.3,36.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Third Grade,2006,26,,25,*,*,*,16.0,19,76.0,*,8.0,*,*,,609.9,33.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fourth Grade,2009,32,,32,*,*,*,25.0,22,68.8,*,6.3,*,*,,629.1,30.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fourth Grade,2008,30,,30,*,*,13,43.3,15,50.0,*,6.7,*,*,,619.1,23.5
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fourth Grade,2007,25,,25,*,*,*,20.0,15,60.0,*,16.0,*,*,,631.3,32.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fourth Grade,2006,33,,33,*,*,*,24.2,13,39.4,*,18.2,*,18.2,,640.8,45.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fifth Grade,2009,28,,28,*,*,*,25.0,19,67.9,*,7.1,*,*,,638.8,29.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fifth Grade,2008,31,,31,*,*,*,25.8,21,67.7,*,6.5,*,*,,639.4,35.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fifth Grade,2007,35,,35,*,*,13,37.1,21,60.0,*,*,*,*,,632.3,30.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Fifth Grade,2006,52,,51,*,*,14,27.5,33,64.7,*,5.9,*,*,,634.0,37.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Sixth Grade,2009,23,,23,*,*,*,26.1,11,47.8,*,21.7,*,*,,651.4,37.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Sixth Grade,2008,28,,28,*,*,*,21.4,19,67.9,*,10.7,*,*,,647.2,34.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Sixth Grade,2007,50,,50,*,*,23,46.0,26,52.0,*,*,*,*,,629.2,26.0
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Sixth Grade,2006,34,,34,*,*,20,58.8,12,35.3,*,5.9,*,*,,627.5,14.5
MARK TWAIN ELEM.  (5280),Eng. Language Arts,Total,Total,Seventh Grade,2007,27,,27,*,*,18,66.7,*,33.3,*,*,*,*,,617.2,14.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Third Grade,2009,26,,26,*,*,11,42.3,11,42.3,*,15.4,*,*,,574.6,25.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Third Grade,2008,28,,28,*,*,*,32.1,18,64.3,*,*,*,*,,577.4,21.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Third Grade,2007,33,,33,*,*,12,36.4,20,60.6,*,*,*,*,,579.3,22.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Third Grade,2006,26,,25,*,*,*,20.0,18,72.0,*,8.0,*,*,,585.5,27.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fourth Grade,2009,32,,32,*,*,11,34.4,20,62.5,*,*,*,*,,605.1,20.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fourth Grade,2008,30,,30,*,*,*,26.7,20,66.7,*,6.7,*,*,,608.9,23.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fourth Grade,2007,25,,24,*,*,*,25.0,17,70.8,*,*,*,*,,605.3,23.5
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fourth Grade,2006,33,,33,*,*,*,21.2,22,66.7,*,12.1,*,*,,619.3,37.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fifth Grade,2009,28,,28,*,*,13,46.4,15,53.6,*,*,*,*,,608.1,16.5
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fifth Grade,2008,31,,31,*,*,14,45.2,14,45.2,*,9.7,*,*,,603.7,16.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fifth Grade,2007,35,,35,*,*,*,22.9,27,77.1,*,*,*,*,,616.5,25.0
MARK TWAIN ELEM.  (5280),Mathematics,Total,Total,Fifth Grade,2006,52,,52,*,*,15,28.8,32,61.5,*,9.6,*,*,,622.1,26.5
